Unnamed: 0,subjectGroup,subject,age,sex,education,handedness,TaskName,BlockNumber,stimPos,stim1,stim2,shape,MATCHkey,RT,correct,response,condition,TaskType,Association
21344,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,rhomboid,,happy,Yneutral_k,585,1.0,j,single,RG_incongruent,happy
21444,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,octagon,rhomboid,friendhappy,Yneutral_k,483,0.0,k,pair,RG_incongruent,friendhappy
21544,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,diamond,triangle,youneutral,Yneutral_k,417,1.0,k,pair,RG_incongruent,youneutral
21644,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,diamond,,you,Yneutral_k,431,1.0,k,single,RG_incongruent,you
21744,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,rhomboid,,happy,Yneutral_k,417,0.0,k,single,RG_incongruent,happy
21844,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,octagon,rhomboid,friendhappy,Yneutral_k,389,0.0,k,pair,RG_incongruent,friendhappy
21944,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,502,1.0,k,pair,RG_incongruent,neutralyou
22044,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,rhomboid,octagon,happyfriend,Yneutral_k,563,1.0,j,pair,RG_incongruent,happyfriend
22167,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,520,1.0,k,pair,RG_incongruent,neutralyou
22246,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,triangle,,neutral,Yneutral_k,720,1.0,k,single,RG_incongruent,neutral
22344,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,diamond,,you,Yneutral_k,775,1.0,k,single,RG_incongruent,you
22444,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,triangle,,neutral,Yneutral_k,765,1.0,k,single,RG_incongruent,neutral
22544,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,octagon,rhomboid,friendhappy,Yneutral_k,375,1.0,j,pair,RG_incongruent,friendhappy
22644,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,diamond,,you,Yneutral_k,487,1.0,k,single,RG_incongruent,you
22744,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,rhomboid,,happy,Yneutral_k,682,1.0,j,single,RG_incongruent,happy
22844,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,rhomboid,,happy,Yneutral_k,377,1.0,j,single,RG_incongruent,happy
22944,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,triangle,,neutral,Yneutral_k,566,1.0,k,single,RG_incongruent,neutral
23044,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,triangle,,neutral,Yneutral_k,353,0.0,j,single,RG_incongruent,neutral
23167,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,413,0.0,j,pair,RG_incongruent,neutralyou
23246,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,diamond,triangle,youneutral,Yneutral_k,563,1.0,k,pair,RG_incongruent,youneutral
23344,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,392,1.0,k,pair,RG_incongruent,neutralyou
23444,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,diamond,,you,Yneutral_k,443,1.0,k,single,RG_incongruent,you
23544,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,diamond,triangle,youneutral,Yneutral_k,439,0.0,j,pair,RG_incongruent,youneutral
23644,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,octagon,,friend,Yneutral_k,579,1.0,j,single,RG_incongruent,friend
23744,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,rhomboid,octagon,happyfriend,Yneutral_k,465,1.0,j,pair,RG_incongruent,happyfriend
23844,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,diamond,triangle,youneutral,Yneutral_k,398,1.0,k,pair,RG_incongruent,youneutral
23944,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,rhomboid,,happy,Yneutral_k,645,1.0,j,single,RG_incongruent,happy
24044,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,triangle,,neutral,Yneutral_k,432,1.0,k,single,RG_incongruent,neutral
24167,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,463,1.0,k,pair,RG_incongruent,neutralyou
24246,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,octagon,,friend,Yneutral_k,661,1.0,j,single,RG_incongruent,friend
24344,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,triangle,,neutral,Yneutral_k,376,1.0,k,single,RG_incongruent,neutral
24444,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,diamond,,you,Yneutral_k,782,1.0,k,single,RG_incongruent,you
24544,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,octagon,,friend,Yneutral_k,611,1.0,j,single,RG_incongruent,friend
24644,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,rhomboid,octagon,happyfriend,Yneutral_k,567,1.0,j,pair,RG_incongruent,happyfriend
24744,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,triangle,,neutral,Yneutral_k,714,1.0,k,single,RG_incongruent,neutral
24844,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,octagon,,friend,Yneutral_k,421,1.0,j,single,RG_incongruent,friend
24944,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,triangle,,neutral,Yneutral_k,473,1.0,k,single,RG_incongruent,neutral
25044,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,-400,diamond,,you,Yneutral_k,670,1.0,k,single,RG_incongruent,you
25167,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,rhomboid,,happy,Yneutral_k,736,1.0,j,single,RG_incongruent,happy
25246,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,octagon,,friend,Yneutral_k,411,1.0,j,single,RG_incongruent,friend
25344,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,octagon,rhomboid,friendhappy,Yneutral_k,377,1.0,j,pair,RG_incongruent,friendhappy
25444,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400; -400,rhomboid,octagon,happyfriend,Yneutral_k,507,1.0,j,pair,RG_incongruent,happyfriend
25544,5,45,21,female,High school or equivalent ,right-handed,RG1_YN,3.0,400,rhomboid,,happy,Yneutral_k,552,1.0,j,single,RG_incongruent,happy
38167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,trapeze,,neutral,Yhappy_h,601,1.0,g,single,RG_congruent,neutral
38246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,trapeze,,neutral,Yhappy_h,626,1.0,g,single,RG_congruent,neutral
38344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,kite,,you,Yhappy_h,473,1.0,h,single,RG_congruent,you
38444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,trapeze,,neutral,Yhappy_h,508,1.0,g,single,RG_congruent,neutral
38544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,square,,happy,Yhappy_h,391,1.0,h,single,RG_congruent,happy
38644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,kite,square,youhappy,Yhappy_h,520,1.0,h,pair,RG_congruent,youhappy
38744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,kite,,you,Yhappy_h,383,1.0,h,single,RG_congruent,you
38844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,trapeze,,neutral,Yhappy_h,618,1.0,g,single,RG_congruent,neutral
38944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,pentagon,,friend,Yhappy_h,510,0.0,h,single,RG_congruent,friend
39044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,kite,square,youhappy,Yhappy_h,632,1.0,h,pair,RG_congruent,youhappy
39167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,square,kite,happyyou,Yhappy_h,582,1.0,h,pair,RG_congruent,happyyou
39246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,kite,square,youhappy,Yhappy_h,997,1.0,h,pair,RG_congruent,youhappy
39344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,pentagon,,friend,Yhappy_h,602,1.0,g,single,RG_congruent,friend
39444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,trapeze,,neutral,Yhappy_h,394,1.0,g,single,RG_congruent,neutral
39544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,square,kite,happyyou,Yhappy_h,586,1.0,h,pair,RG_congruent,happyyou
39644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,kite,square,youhappy,Yhappy_h,790,1.0,h,pair,RG_congruent,youhappy
39744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,kite,,you,Yhappy_h,492,1.0,h,single,RG_congruent,you
39844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,470,1.0,g,pair,RG_congruent,friendneutral
39944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,square,kite,happyyou,Yhappy_h,612,1.0,h,pair,RG_congruent,happyyou
40044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,pentagon,,friend,Yhappy_h,499,1.0,g,single,RG_congruent,friend
40167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,square,,happy,Yhappy_h,442,1.0,h,single,RG_congruent,happy
40246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,square,kite,happyyou,Yhappy_h,491,1.0,h,pair,RG_congruent,happyyou
40344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,497,1.0,g,pair,RG_congruent,friendneutral
40444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,pentagon,,friend,Yhappy_h,694,1.0,g,single,RG_congruent,friend
40544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,kite,,you,Yhappy_h,520,1.0,h,single,RG_congruent,you
40644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,pentagon,,friend,Yhappy_h,669,1.0,g,single,RG_congruent,friend
40744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,kite,,you,Yhappy_h,421,1.0,h,single,RG_congruent,you
40844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,pentagon,,friend,Yhappy_h,667,1.0,g,single,RG_congruent,friend
40944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,kite,,you,Yhappy_h,569,1.0,h,single,RG_congruent,you
41061,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,square,,happy,Yhappy_h,438,1.0,h,single,RG_congruent,happy
41171,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,kite,,you,Yhappy_h,399,1.0,h,single,RG_congruent,you
41247,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,kite,,you,Yhappy_h,433,1.0,h,single,RG_congruent,you
41345,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,pentagon,,friend,Yhappy_h,326,1.0,g,single,RG_congruent,friend
41445,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,trapeze,,neutral,Yhappy_h,454,1.0,g,single,RG_congruent,neutral
41544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,square,,happy,Yhappy_h,407,1.0,h,single,RG_congruent,happy
41644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,square,,happy,Yhappy_h,346,1.0,h,single,RG_congruent,happy
41744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,kite,,you,Yhappy_h,355,1.0,h,single,RG_congruent,you
41844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,pentagon,,friend,Yhappy_h,525,0.0,h,single,RG_congruent,friend
41944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,761,0.0,h,pair,RG_congruent,neutralfriend
42044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,square,,happy,Yhappy_h,447,1.0,h,single,RG_congruent,happy
42168,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,trapeze,,neutral,Yhappy_h,726,1.0,g,single,RG_congruent,neutral
42246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,square,kite,happyyou,Yhappy_h,497,1.0,h,pair,RG_congruent,happyyou
42344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,trapeze,,neutral,Yhappy_h,895,1.0,g,single,RG_congruent,neutral
42444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,kite,,you,Yhappy_h,673,1.0,h,single,RG_congruent,you
42544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,568,1.0,g,pair,RG_congruent,neutralfriend
42644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,pentagon,,friend,Yhappy_h,599,1.0,g,single,RG_congruent,friend
42744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,square,,happy,Yhappy_h,443,0.0,g,single,RG_congruent,happy
42844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,trapeze,,neutral,Yhappy_h,570,1.0,g,single,RG_congruent,neutral
42944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,489,0.0,h,pair,RG_congruent,neutralfriend
43044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,pentagon,,friend,Yhappy_h,1079,1.0,g,single,RG_congruent,friend
43167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,trapeze,,neutral,Yhappy_h,602,1.0,g,single,RG_congruent,neutral
43246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,square,,happy,Yhappy_h,590,1.0,h,single,RG_congruent,happy
43344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,-400,square,,happy,Yhappy_h,447,1.0,h,single,RG_congruent,happy
43444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,636,1.0,g,pair,RG_congruent,neutralfriend
43544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,627,1.0,g,pair,RG_congruent,friendneutral
43644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,491,1.0,g,pair,RG_congruent,friendneutral
43744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,508,1.0,g,pair,RG_congruent,friendneutral
43844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,kite,square,youhappy,Yhappy_h,663,1.0,h,pair,RG_congruent,youhappy
43944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400,square,,happy,Yhappy_h,462,1.0,h,single,RG_congruent,happy
44044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,1.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,511,1.0,g,pair,RG_congruent,neutralfriend
44167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,trapeze,,neutral,Yhappy_h,566,1.0,g,single,RG_congruent,neutral
44246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,432,1.0,g,pair,RG_congruent,friendneutral
44344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,square,kite,happyyou,Yhappy_h,381,1.0,h,pair,RG_congruent,happyyou
44444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,square,,happy,Yhappy_h,566,1.0,h,single,RG_congruent,happy
44544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,square,,happy,Yhappy_h,360,1.0,h,single,RG_congruent,happy
44644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,452,1.0,g,pair,RG_congruent,friendneutral
44744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,pentagon,,friend,Yhappy_h,646,1.0,g,single,RG_congruent,friend
44844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,kite,,you,Yhappy_h,634,1.0,h,single,RG_congruent,you
44944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,pentagon,,friend,Yhappy_h,506,1.0,g,single,RG_congruent,friend
45044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,636,1.0,g,pair,RG_congruent,neutralfriend
45167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,square,,happy,Yhappy_h,492,1.0,h,single,RG_congruent,happy
45246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,kite,square,youhappy,Yhappy_h,491,0.0,g,pair,RG_congruent,youhappy
45344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,kite,,you,Yhappy_h,443,1.0,h,single,RG_congruent,you
45444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,trapeze,,neutral,Yhappy_h,512,1.0,g,single,RG_congruent,neutral
45544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,trapeze,,neutral,Yhappy_h,572,1.0,g,single,RG_congruent,neutral
45644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,square,kite,happyyou,Yhappy_h,509,1.0,h,pair,RG_congruent,happyyou
45744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,square,kite,happyyou,Yhappy_h,552,0.0,g,pair,RG_congruent,happyyou
45844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,kite,,you,Yhappy_h,506,1.0,h,single,RG_congruent,you
45944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,kite,square,youhappy,Yhappy_h,781,1.0,h,pair,RG_congruent,youhappy
46044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,kite,square,youhappy,Yhappy_h,388,1.0,h,pair,RG_congruent,youhappy
46167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,trapeze,,neutral,Yhappy_h,422,1.0,g,single,RG_congruent,neutral
46246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,kite,,you,Yhappy_h,344,1.0,h,single,RG_congruent,you
46344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,square,,happy,Yhappy_h,613,0.0,g,single,RG_congruent,happy
46444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,kite,square,youhappy,Yhappy_h,589,1.0,h,pair,RG_congruent,youhappy
46544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,pentagon,,friend,Yhappy_h,533,1.0,g,single,RG_congruent,friend
46644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,trapeze,,neutral,Yhappy_h,376,0.0,h,single,RG_congruent,neutral
46744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,528,0.0,h,pair,RG_congruent,friendneutral
46844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,kite,,you,Yhappy_h,488,1.0,h,single,RG_congruent,you
46944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,square,,happy,Yhappy_h,411,1.0,h,single,RG_congruent,happy
47044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,square,kite,happyyou,Yhappy_h,491,1.0,h,pair,RG_congruent,happyyou
47167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,kite,,you,Yhappy_h,680,1.0,h,single,RG_congruent,you
47246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,pentagon,,friend,Yhappy_h,438,0.0,h,single,RG_congruent,friend
47344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,450,1.0,g,pair,RG_congruent,friendneutral
47444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,pentagon,,friend,Yhappy_h,499,1.0,g,single,RG_congruent,friend
47544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,kite,square,youhappy,Yhappy_h,660,1.0,h,pair,RG_congruent,youhappy
47644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,square,,happy,Yhappy_h,527,1.0,h,single,RG_congruent,happy
47744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,square,,happy,Yhappy_h,398,1.0,h,single,RG_congruent,happy
47844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,trapeze,,neutral,Yhappy_h,539,1.0,g,single,RG_congruent,neutral
47944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,619,1.0,g,pair,RG_congruent,neutralfriend
48044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,711,0.0,h,pair,RG_congruent,neutralfriend
48167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,kite,,you,Yhappy_h,611,1.0,h,single,RG_congruent,you
48246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,1084,1.0,g,pair,RG_congruent,neutralfriend
48344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,kite,,you,Yhappy_h,464,1.0,h,single,RG_congruent,you
48444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,square,kite,happyyou,Yhappy_h,500,0.0,g,pair,RG_congruent,happyyou
48544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,pentagon,,friend,Yhappy_h,642,1.0,g,single,RG_congruent,friend
48644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,1225,0.0,h,pair,RG_congruent,neutralfriend
48744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,trapeze,,neutral,Yhappy_h,587,1.0,g,single,RG_congruent,neutral
48844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,pentagon,,friend,Yhappy_h,659,1.0,g,single,RG_congruent,friend
48944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,kite,,you,Yhappy_h,507,1.0,h,single,RG_congruent,you
49044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,square,,happy,Yhappy_h,834,1.0,h,single,RG_congruent,happy
49167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,pentagon,,friend,Yhappy_h,537,1.0,g,single,RG_congruent,friend
49246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,pentagon,,friend,Yhappy_h,584,0.0,h,single,RG_congruent,friend
49344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,trapeze,,neutral,Yhappy_h,730,1.0,g,single,RG_congruent,neutral
49444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,square,,happy,Yhappy_h,436,1.0,h,single,RG_congruent,happy
49544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,trapeze,,neutral,Yhappy_h,695,1.0,g,single,RG_congruent,neutral
49644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,836,1.0,g,pair,RG_congruent,friendneutral
49744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,square,,happy,Yhappy_h,1226,1.0,h,single,RG_congruent,happy
49844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,trapeze,,neutral,Yhappy_h,590,1.0,g,single,RG_congruent,neutral
49944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,400,kite,,you,Yhappy_h,567,1.0,h,single,RG_congruent,you
50044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,2.0,-400,pentagon,,friend,Yhappy_h,1086,1.0,g,single,RG_congruent,friend
50167,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,400,trapeze,,neutral,Yhappy_h,746,1.0,g,single,RG_congruent,neutral
50246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,-400,square,,happy,Yhappy_h,781,1.0,h,single,RG_congruent,happy
50344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,-400,kite,,you,Yhappy_h,576,1.0,h,single,RG_congruent,you
50444,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,400,square,,happy,Yhappy_h,481,0.0,g,single,RG_congruent,happy
50544,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,-400,pentagon,,friend,Yhappy_h,662,1.0,g,single,RG_congruent,friend
50644,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,400,kite,,you,Yhappy_h,560,1.0,h,single,RG_congruent,you
50744,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,-400,pentagon,,friend,Yhappy_h,647,1.0,g,single,RG_congruent,friend
50844,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,400; -400,trapeze,pentagon,neutralfriend,Yhappy_h,800,0.0,h,pair,RG_congruent,neutralfriend
50944,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,400; -400,square,kite,happyyou,Yhappy_h,495,1.0,h,pair,RG_congruent,happyyou
51044,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,533,1.0,g,pair,RG_congruent,friendneutral
51170,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,400,square,,happy,Yhappy_h,691,1.0,h,single,RG_congruent,happy
51246,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,400,kite,,you,Yhappy_h,524,1.0,h,single,RG_congruent,you
51344,5,45,21,female,High school or equivalent ,right-handed,RG2_YH,3.0,400; -400,pentagon,trapeze,friendneutral,Yhappy_h,591,1.0,g,pair,RG_congruent,friendneutral
